pid,CHANNEL
169126,Telemarketing
169127,Telemarketing
169128,Telemarketing
169129,Telemarketing
169130,Telemarketing
169131,Onlineshop
169132,Telemarketing
169133,Telemarketing
169134,Telemarketing
169135,Onlineshop
169136,Telemarketing
169137,Telemarketing
169138,Onlineshop
169139,Telemarketing
169140,Onlineshop
169141,Telemarketing
169142,Telemarketing
169143,Telemarketing
169144,Telemarketing
169145,Telemarketing
169146,Telemarketing
169148,Telemarketing
169150,Telemarketing
169151,Telemarketing
169152,Telemarketing
169153,Telemarketing
169155,Telemarketing
169156,Telemarketing
169157,Telemarketing
169158,Telemarketing
169159,Telemarketing
169160,Telemarketing
169161,Telemarketing
169162,Telemarketing
169164,Telemarketing
169166,Telemarketing
169167,Telemarketing
169168,Telemarketing
169169,Telemarketing
169170,Telemarketing
169171,Telemarketing
169172,Telemarketing
169173,Telemarketing
169174,Telemarketing
169175,Telemarketing
169176,Telemarketing
169177,Telemarketing
169178,Telemarketing
169179,Telemarketing
169180,Telemarketing
169181,Telemarketing
169182,Telemarketing
169183,Telemarketing
169184,Telemarketing
169185,Telemarketing
169187,Telemarketing
169188,Telemarketing
169189,Telemarketing
169190,Telemarketing
169191,Telemarketing
169192,Telemarketing
169193,Telemarketing
169194,Onlineshop
169195,Telemarketing
169196,Telemarketing
169197,Telemarketing
169198,Telemarketing
169199,Telemarketing
169200,Telemarketing
169201,Telemarketing
169202,Telemarketing
169203,Telemarketing
169204,Telemarketing
169205,Telemarketing
169206,Telemarketing
169207,Telemarketing
169208,Telemarketing
169209,Telemarketing
169210,Telemarketing
169211,Telemarketing
169212,Telemarketing
169213,Telemarketing
169214,Telemarketing
169215,Telemarketing
169216,Telemarketing
169217,Telemarketing
169218,Telemarketing
169219,Telemarketing
169220,Telemarketing
169221,Telemarketing
169222,Telemarketing
169223,Telemarketing
169224,Telemarketing
169225,Telemarketing
169226,Telemarketing
169227,Telemarketing
169228,Telemarketing
169229,Telemarketing
169230,Telemarketing
169232,Telemarketing
169233,Telemarketing
169234,Telemarketing
169235,Telemarketing
169236,Telemarketing
169237,Telemarketing
169238,Telemarketing
169240,Telemarketing
169242,Telemarketing
169243,Telemarketing
169244,Onlineshop
169245,Telemarketing
169246,Telemarketing
169247,Telemarketing
169248,Telemarketing
169249,Onlineshop
169250,Telemarketing
169251,Telemarketing
169252,Telemarketing
169254,Telemarketing
169255,Telemarketing
169256,Telemarketing
169257,Onlineshop
169258,Onlineshop
169259,Telemarketing
169260,Telemarketing
169261,Telemarketing
169262,Onlineshop
169263,Telemarketing
169264,Telemarketing
169265,Telemarketing
169266,Telemarketing
169267,Telemarketing
169268,Onlineshop
169269,Telemarketing
169270,Telemarketing
169271,Telemarketing
169272,Telemarketing
169273,Onlineshop
169274,Telemarketing
169275,Onlineshop
169276,Telemarketing
169277,Telemarketing
169278,Telemarketing
169279,Onlineshop
169280,Telemarketing
169284,Telemarketing
169285,Telemarketing
169286,Telemarketing
169288,Telemarketing
169290,Telemarketing
169291,Telemarketing
169292,Telemarketing
169293,Telemarketing
169295,Telemarketing
169296,Telemarketing
169297,Telemarketing
169298,Telemarketing
169299,Telemarketing
169300,Telemarketing
169301,Telemarketing
169302,Telemarketing
169303,Telemarketing
169304,Telemarketing
169305,Telemarketing
169306,Telemarketing
169307,Telemarketing
169308,Telemarketing
169309,Telemarketing
169310,Telemarketing
169312,Telemarketing
169313,Telemarketing
169314,Telemarketing
169315,Telemarketing
169316,Telemarketing
169317,Telemarketing
169318,Telemarketing
169319,Telemarketing
169320,Telemarketing
169321,Telemarketing
169322,Telemarketing
169323,Telemarketing
169324,Telemarketing
169325,Telemarketing
169326,Telemarketing
169327,Telemarketing
169330,Onlineshop
169331,Telesales
169332,Onlineshop
169333,Onlineshop
169334,Onlineshop
169335,Onlineshop
169337,Onlineshop
169342,Telemarketing
169344,Telemarketing
169345,Telemarketing
169346,Telemarketing
169347,Telemarketing
169348,Telemarketing
169349,Telemarketing
169350,Telemarketing
169351,Telemarketing
169352,Telemarketing
169354,Telemarketing
169355,Telemarketing
169356,Telemarketing
169357,Telemarketing
169358,Telemarketing
169359,Telemarketing
169360,Telemarketing
169361,Telemarketing
169362,Telemarketing
169363,Telemarketing
169364,Telemarketing
169365,Telesales
169375,Onlineshop
169376,Onlineshop
169377,Onlineshop
169378,Onlineshop
169380,Onlineshop
169381,Onlineshop
169392,Telemarketing
169407,Telesales
169418,Telemarketing
169420,Onlineshop
169424,Telesales
169426,Onlineshop
169428,Onlineshop
169431,Onlineshop
169432,Telesales
169435,Telemarketing
169436,Onlineshop
169440,Telesales
169444,Telemarketing
169445,Telemarketing
169446,Telesales
169449,Telemarketing
169450,Onlineshop
169452,Onlineshop
169453,Onlineshop
169455,Onlineshop
169457,Onlineshop
169458,Telesales
169460,Onlineshop
169463,Onlineshop
169464,Telemarketing
169466,Onlineshop
169470,Onlineshop
169473,Onlineshop
169474,Onlineshop
169475,Onlineshop
169476,Onlineshop
169479,Onlineshop
169485,Onlineshop
169486,Onlineshop
169490,Onlineshop
169494,Telemarketing
169498,Onlineshop
169500,Onlineshop
169501,Onlineshop
169503,Onlineshop
169504,Onlineshop
169507,Telesales
169508,Onlineshop
169510,Onlineshop
169514,Onlineshop
169519,Onlineshop
169522,Onlineshop
169523,Onlineshop
169524,Onlineshop
169525,Onlineshop
169526,Onlineshop
169527,Onlineshop
169531,Onlineshop
169535,Onlineshop
169544,Onlineshop
169546,Onlineshop
169547,Telesales
169548,Onlineshop
169549,Onlineshop
169550,Onlineshop
169554,Onlineshop
169556,Onlineshop
169560,Telesales
169565,Onlineshop
169568,Onlineshop
169574,Telesales
169575,Onlineshop
169578,Onlineshop
169579,Onlineshop
169580,Telesales
169581,Onlineshop
169582,Onlineshop
169583,Onlineshop
169584,Onlineshop
169585,Onlineshop
169586,Onlineshop
169591,Telemarketing
169592,Telesales
169594,Telemarketing
169596,Onlineshop
169597,Onlineshop
169598,Onlineshop
169599,Onlineshop
169601,Onlineshop
169602,Telesales
169603,Onlineshop
169604,Onlineshop
169605,Onlineshop
169611,Onlineshop
169612,Onlineshop
169613,Onlineshop
169614,Onlineshop
169615,Onlineshop
169616,Onlineshop
169617,Onlineshop
169626,Onlineshop
169627,Onlineshop
169629,Onlineshop
169632,Onlineshop
169633,Onlineshop
169640,Onlineshop
169642,Onlineshop
169643,Onlineshop
169645,Onlineshop
169647,Onlineshop
169652,Onlineshop
169653,Telemarketing
169656,Onlineshop
169657,Onlineshop
169660,Onlineshop
169663,Onlineshop
169665,Telesales
169667,Onlineshop
169668,Onlineshop
169669,Onlineshop
169672,Onlineshop
169673,Onlineshop
169679,Telesales
169680,Onlineshop
169681,Onlineshop
169683,Onlineshop
169688,Onlineshop
169689,Onlineshop
169690,Onlineshop
169691,Onlineshop
169692,Onlineshop
169693,Onlineshop
169694,Onlineshop
169696,Onlineshop
169698,Telemarketing
169700,Telemarketing
169702,Onlineshop
169703,Onlineshop
169704,Onlineshop
169705,Onlineshop
169706,Onlineshop
169708,Onlineshop
169711,Onlineshop
169712,Onlineshop
169713,Onlineshop
169714,Onlineshop
169717,Onlineshop
169718,Onlineshop
169721,Telemarketing
169722,Onlineshop
169723,Onlineshop
169724,Onlineshop
169726,Onlineshop
169727,Onlineshop
169728,Onlineshop
169734,Onlineshop
169736,Telesales
169738,Onlineshop
169739,Onlineshop
169740,Onlineshop
169741,Onlineshop
169743,Onlineshop
169744,Onlineshop
169746,Onlineshop
169749,Onlineshop
169750,Onlineshop
169751,Onlineshop
169754,Onlineshop
169756,Onlineshop
169760,Onlineshop
169765,Onlineshop
169766,Onlineshop
169767,Onlineshop
169771,Onlineshop
169772,Telesales
169776,Onlineshop
169777,Onlineshop
169778,Onlineshop
169779,Onlineshop
169780,Onlineshop
169783,Onlineshop
169785,Onlineshop
169786,Onlineshop
169789,Telesales
169790,Telemarketing
169791,Telesales
169793,Telesales
169794,Onlineshop
169796,Onlineshop
169797,Onlineshop
169800,Telesales
169802,Telesales
169804,Telemarketing
169805,Telesales
169807,Onlineshop
169808,Onlineshop
169810,Telemarketing
169813,Onlineshop
169814,Onlineshop
169817,Telemarketing
169818,Telesales
169819,Telesales
169821,Onlineshop
169822,Onlineshop
169823,Onlineshop
169825,Onlineshop
169826,Telesales
169828,Onlineshop
169829,Onlineshop
169835,Telesales
169836,Telemarketing
169837,Telesales
169838,Telesales
169840,Onlineshop
169841,Onlineshop
169842,Onlineshop
169843,Onlineshop
169844,Onlineshop
169845,Telesales
169846,Onlineshop
169847,Onlineshop
169852,Telemarketing
169854,Telesales
169860,Onlineshop
169862,Onlineshop
169864,Onlineshop
169865,Onlineshop
169866,Onlineshop
169867,Onlineshop
169868,Onlineshop
169870,Onlineshop
169871,Onlineshop
169872,Onlineshop
169874,Onlineshop
169875,Telesales
169878,Onlineshop
169879,Onlineshop
169881,Onlineshop
169882,Onlineshop
169883,Onlineshop
169884,Onlineshop
169887,Onlineshop
169888,Onlineshop
169890,Onlineshop
169892,Telesales
169893,Onlineshop
169894,Onlineshop
169897,Onlineshop
169898,Onlineshop
169900,Onlineshop
169901,Onlineshop
169902,Onlineshop
169905,Onlineshop
169906,Telemarketing
169911,Telemarketing
169912,Onlineshop
169913,Onlineshop
169914,Onlineshop
169915,Onlineshop
169917,Onlineshop
169919,Onlineshop
169920,Onlineshop
169922,Telemarketing
169923,Telesales
169924,Telesales
169925,Telesales
169926,Telesales
169927,Onlineshop
169928,Onlineshop
169929,Onlineshop
169931,Onlineshop
169933,Onlineshop
169934,Onlineshop
169935,Onlineshop
169937,Onlineshop
169939,Telemarketing
169943,Telemarketing
169945,Onlineshop
169949,Onlineshop
169950,Onlineshop
169951,Onlineshop
169952,Onlineshop
169953,Onlineshop
169955,Telesales
169959,Telesales
169960,Telemarketing
169962,Onlineshop
169963,Onlineshop
169964,Onlineshop
169965,Onlineshop
169968,Telesales
169972,Telemarketing
169975,Onlineshop
169976,Onlineshop
169980,Onlineshop
169981,Onlineshop
169982,Onlineshop
169983,Onlineshop
169985,Onlineshop
169988,Onlineshop
169992,Telesales
169995,Onlineshop
169997,Onlineshop
169998,Onlineshop
169999,Onlineshop
170000,Onlineshop
170001,Onlineshop
170002,Onlineshop
170003,Onlineshop
170007,Telesales
170008,Telesales
170009,Telesales
170010,Onlineshop
170011,Onlineshop
170012,Onlineshop
170013,Onlineshop
170014,Onlineshop
170015,Onlineshop
170016,Onlineshop
170020,Telesales
170021,Onlineshop
170024,Onlineshop
170027,Onlineshop
170028,Onlineshop
170033,Telesales
170034,Onlineshop
170037,Onlineshop
170038,Onlineshop
170040,Onlineshop
170041,Onlineshop
170043,Onlineshop
170044,Onlineshop
170048,Onlineshop
170049,Onlineshop
170051,Onlineshop
170053,Onlineshop
170054,Onlineshop
170059,Telesales
170062,Onlineshop
170064,Telesales
170065,Onlineshop
170066,Onlineshop
170067,Telesales
170074,Onlineshop
170076,Onlineshop
170078,Telesales
170079,Telemarketing
170081,Telesales
170083,Onlineshop
170085,Onlineshop
170088,Onlineshop
170089,Onlineshop
170090,Onlineshop
170091,Onlineshop
170094,Onlineshop
170096,Telemarketing
170098,Onlineshop
170109,Onlineshop
170110,Onlineshop
170111,Onlineshop
170112,Telemarketing
170113,Onlineshop
170114,Onlineshop
170117,Onlineshop
170120,Telesales
170122,Onlineshop
170124,Onlineshop
170127,Onlineshop
170129,Onlineshop
170132,Onlineshop
170133,Onlineshop
170138,Onlineshop
170139,Onlineshop
170140,Onlineshop
170141,Onlineshop
170149,Telesales
170150,Telesales
170151,Onlineshop
170152,Onlineshop
170155,Onlineshop
170156,Onlineshop
170157,Onlineshop
170158,Onlineshop
170159,Onlineshop
170160,Onlineshop
170161,Onlineshop
170162,Onlineshop
170164,Onlineshop
170165,Telesales
170167,Telesales
170168,Onlineshop
170171,Onlineshop
170172,Onlineshop
170173,Onlineshop
170174,Onlineshop
170176,Onlineshop
170180,Telemarketing
170181,Telemarketing
170184,Onlineshop
170185,Onlineshop
170186,Onlineshop
170189,Onlineshop
170192,Onlineshop
170193,Onlineshop
170198,Onlineshop
170199,Onlineshop
170200,Onlineshop
170201,Onlineshop
170202,Onlineshop
170203,Onlineshop
170204,Onlineshop
170209,Onlineshop
170212,Telesales
170213,Telemarketing
170215,Onlineshop
170216,Onlineshop
170218,Onlineshop
170219,Onlineshop
170220,Onlineshop
170221,Onlineshop
170222,Telesales
170223,Telesales
170224,Telesales
170226,Onlineshop
170229,Onlineshop
170231,Onlineshop
170232,Onlineshop
170233,Onlineshop
170234,Onlineshop
170235,Onlineshop
170236,Onlineshop
170240,Onlineshop
170243,Onlineshop
170244,Onlineshop
170245,Onlineshop
170246,Onlineshop
170252,Onlineshop
170253,Telemarketing
170257,Telesales
170262,Onlineshop
170263,Onlineshop
170264,Onlineshop
170266,Onlineshop
170271,Onlineshop
170273,Telesales
170279,Onlineshop
170281,Onlineshop
170282,Onlineshop
170284,Onlineshop
170286,Telesales
170288,Telesales
170289,Onlineshop
170290,Onlineshop
170291,Onlineshop
170293,Onlineshop
170297,Onlineshop
170298,Onlineshop
170299,Telesales
170301,Onlineshop
170302,Onlineshop
170304,Onlineshop
170306,Onlineshop
170307,Telesales
170309,Onlineshop
170310,Onlineshop
170311,Onlineshop
170312,Onlineshop
170318,Onlineshop
170319,Onlineshop
170320,Onlineshop
170322,Onlineshop
170323,Onlineshop
170324,Onlineshop
170326,Onlineshop
170327,Onlineshop
170330,Onlineshop
170331,Onlineshop
170332,Onlineshop
170334,Onlineshop
170335,Onlineshop
170336,Onlineshop
170337,Telesales
170339,Onlineshop
170341,Onlineshop
170347,Onlineshop
170349,Onlineshop
170350,Onlineshop
170351,Onlineshop
170352,Onlineshop
170353,Onlineshop
170356,Onlineshop
170358,Onlineshop
170362,Onlineshop
170363,Onlineshop
170364,Onlineshop
170368,Onlineshop
170385,Onlineshop
170386,Onlineshop
170388,Onlineshop
170390,Onlineshop
170395,Onlineshop
170396,Onlineshop
170397,Onlineshop
170398,Onlineshop
170400,Onlineshop
170401,Onlineshop
170403,Telesales
170405,Onlineshop
170406,Onlineshop
170410,Onlineshop
170413,Onlineshop
170416,Onlineshop
170419,Onlineshop
170422,Onlineshop
170423,Onlineshop
170424,Onlineshop
170425,Onlineshop
170426,Onlineshop
170427,Onlineshop
170430,Onlineshop
170431,Telesales
170432,Onlineshop
170434,Onlineshop
170435,Onlineshop
170440,Onlineshop
170441,Onlineshop
170444,Telesales
170447,Onlineshop
170448,Onlineshop
170449,Telemarketing
170452,Onlineshop
170453,Onlineshop
170456,Onlineshop
170457,Onlineshop
170458,Onlineshop
170461,Onlineshop
170464,Onlineshop
170466,Telemarketing
170467,Telemarketing
170468,Telemarketing
170469,Telemarketing
170470,Telemarketing
170471,Telemarketing
170472,Telemarketing
170473,Telemarketing
170474,Onlineshop
170475,Onlineshop
170477,Onlineshop
170478,Onlineshop
170481,Telesales
170489,Telemarketing
170490,Onlineshop
170491,Onlineshop
170494,Onlineshop
170495,Onlineshop
170496,Onlineshop
170498,Onlineshop
170499,Onlineshop
170501,Onlineshop
170502,Telemarketing
170503,Telemarketing
170504,Telemarketing
170505,Onlineshop
170506,Telemarketing
170507,Telemarketing
170510,Onlineshop
170511,Onlineshop
170512,Onlineshop
170513,Onlineshop
170516,Onlineshop
170517,Onlineshop
170519,Telemarketing
170520,Telemarketing
170521,Telemarketing
170522,Telemarketing
170523,Onlineshop
170524,Onlineshop
170526,Onlineshop
170527,Onlineshop
170528,Onlineshop
170529,Telemarketing
170530,Onlineshop
170531,Telemarketing
170535,Onlineshop
170538,Onlineshop
170539,Onlineshop
170542,Telesales
170543,Telemarketing
170544,Telemarketing
170545,Telemarketing
170547,Telemarketing
170549,Onlineshop
170550,Onlineshop
170551,Onlineshop
170552,Onlineshop
170553,Onlineshop
170554,Onlineshop
170555,Onlineshop
170559,Telemarketing
170560,Telemarketing
170562,Telemarketing
170563,Telemarketing
170572,Onlineshop
170578,Onlineshop
170579,Onlineshop
170580,Onlineshop
170581,Onlineshop
170582,Onlineshop
170587,Onlineshop
170591,Onlineshop
170592,Onlineshop
170595,Telesales
170597,Onlineshop
170598,Onlineshop
170601,Telesales
170602,Onlineshop
170605,Onlineshop
170607,Onlineshop
170608,Onlineshop
170609,Telemarketing
170611,Onlineshop
170612,Onlineshop
170613,Onlineshop
170614,Onlineshop
170617,Onlineshop
170618,Onlineshop
170619,Onlineshop
170621,Onlineshop
170623,Onlineshop
170626,Onlineshop
170628,Onlineshop
170629,Onlineshop
170630,Onlineshop
170636,Onlineshop
170637,Onlineshop
170641,Onlineshop
170642,Onlineshop
170643,Onlineshop
170645,Telemarketing
170646,Onlineshop
170651,Onlineshop
170653,Onlineshop
170655,Onlineshop
170656,Telesales
170657,Onlineshop
170659,Onlineshop
170660,Onlineshop
170662,Onlineshop
170664,Telesales
170668,Onlineshop
170669,Onlineshop
170670,Onlineshop
170671,Onlineshop
170673,Onlineshop
170674,Onlineshop
170675,Onlineshop
170679,Telemarketing
170683,Onlineshop
170685,Telemarketing
170688,Telesales
170689,Onlineshop
170690,Onlineshop
170692,Onlineshop
170693,Onlineshop
170695,Onlineshop
170698,Onlineshop
170700,Onlineshop
170701,Telesales
170702,Onlineshop
170703,Onlineshop
170704,Onlineshop
170707,Onlineshop
170709,Onlineshop
170710,Onlineshop
170711,Onlineshop
170712,Onlineshop
170719,Telemarketing
170720,Telesales
170722,Onlineshop
170723,Onlineshop
170727,Onlineshop
170729,Onlineshop
170730,Onlineshop
170734,Telemarketing
170736,Onlineshop
170737,Onlineshop
170739,Onlineshop
170740,Onlineshop
170742,Onlineshop
170746,Telesales
170752,Onlineshop
170754,Telesales
170758,Onlineshop
170759,Onlineshop
170763,Telesales
170764,Onlineshop
170768,Onlineshop
170770,Onlineshop
170773,Telesales
170776,Onlineshop
170778,Onlineshop
170780,Onlineshop
170782,Onlineshop
170788,Onlineshop
170789,Telesales
170798,Onlineshop
170799,Onlineshop
170801,Telesales
170802,Telemarketing
170803,Onlineshop
170805,Onlineshop
170807,Onlineshop
170809,Onlineshop
170815,Onlineshop
170816,Telesales
170820,Onlineshop
